"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SH3BGRL31",1.90674889553075e-150,0.779786232219625,0.968,0.858,4.33289619020407e-146,"4","SH3BGRL3"
"PDXK",6.8225383785824e-150,0.547795412458457,0.486,0.21,1.55035362114906e-145,"4","PDXK"
"THAP21",3.82231299877111e-149,0.62468047675014,0.458,0.188,8.68582405840746e-145,"4","THAP2"
"NRP21",7.70357602643449e-149,0.792621594321828,0.529,0.244,1.75056061624697e-144,"4","NRP2"
"PRKCD",3.4217023414651e-147,0.297314829808262,0.253,0.067,7.7754764007453e-143,"4","PRKCD"
"ATP6V0D1",4.77715552370959e-147,0.669725520079339,0.668,0.39,1.08556082120777e-142,"4","ATP6V0D1"
"ATP6V1F",8.32137076633157e-147,0.770100981287174,0.784,0.548,1.89094829294118e-142,"4","ATP6V1F"
"ADGRE5",1.31441048691024e-146,0.401829759118224,0.317,0.099,2.98686639045483e-142,"4","ADGRE5"
"SNN",5.21937300111094e-146,0.459739676280101,0.345,0.117,1.18605032077245e-141,"4","SNN"
"PLBD1",5.53691975878451e-146,0.330618119537999,0.302,0.09,1.25820964598619e-141,"4","PLBD1"
"RNF130",1.45613358679123e-145,0.562317909307364,0.508,0.23,3.30891796262438e-141,"4","RNF130"
"TPM31",7.56695098996759e-144,0.598649674106248,0.923,0.666,1.71951394296024e-139,"4","TPM3"
"CSTB1",1.46967151269454e-143,1.06102960110396,0.88,0.72,3.33968154544708e-139,"4","CSTB"
"NSMAF",1.6238418707444e-143,0.353144061944099,0.269,0.076,3.69001826707958e-139,"4","NSMAF"
"ACTR3",2.45396722878683e-143,0.662810627508627,0.779,0.511,5.57639513069519e-139,"4","ACTR3"
"TYMP1",6.81226441852071e-143,0.75834674261912,0.767,0.475,1.54801896646465e-138,"4","TYMP"
"RAB32",6.9771894427226e-143,0.611090470896208,0.509,0.23,1.58549652896428e-138,"4","RAB32"
"FAM107B",1.38724170088919e-142,0.722139931100757,0.551,0.269,3.15236804110059e-138,"4","FAM107B"
"SEPT6",7.94471210540308e-141,0.433915222620301,0.367,0.131,1.8053563788318e-136,"4","SEPT6"
"CTSB1",2.0460753670566e-140,1.29487096063044,0.699,0.442,4.64950166409942e-136,"4","CTSB"
"H3F3A",3.98596919547434e-140,0.601989566398679,1,0.999,9.05771639979588e-136,"4","H3F3A"
"NFKB2",4.44677297910491e-140,0.570225340882602,0.57,0.278,1.0104846917718e-135,"4","NFKB2"
"SPINT21",7.71035085024505e-140,0.347707245801025,0.432,0.151,1.75210012720969e-135,"4","SPINT2"
"PLEKHO12",1.05772425494714e-139,0.538160225407154,0.634,0.319,2.40357259694188e-135,"4","PLEKHO1"
"RNF145",2.29698143969716e-139,0.591417799490777,0.567,0.281,5.21966062356784e-135,"4","RNF145"
"ACTR2",4.09881210473228e-139,0.637009480723293,0.75,0.482,9.31414062679364e-135,"4","ACTR2"
"S100A42",4.85204566786755e-139,0.867497870137957,0.941,0.674,1.10257885756622e-134,"4","S100A4"
"SLC7A51",3.04147258478332e-138,0.44194660708,0.372,0.132,6.91144230166161e-134,"4","SLC7A5"
"MOB1A",5.41069684837711e-138,0.598487936147637,0.676,0.396,1.22952675182521e-133,"4","MOB1A"
"MFSD2A1",7.91915363848325e-138,0.465760453114283,0.359,0.125,1.79954847280893e-133,"4","MFSD2A"
"EPB41L3",1.0447227902876e-137,0.458063277209581,0.312,0.103,2.37402806864955e-133,"4","EPB41L3"
"GLIPR21",1.16232334846495e-136,0.376247680122469,0.365,0.129,2.64126357705176e-132,"4","GLIPR2"
"PABPC11",1.7684082761126e-135,0.631347149189672,0.992,0.933,4.01853096663828e-131,"4","PABPC1"
"DRAM1",6.05499774654401e-135,0.51091802960889,0.354,0.129,1.37593768792466e-130,"4","DRAM1"
"DOT1L",1.0353717122718e-132,0.385605274859645,0.336,0.117,2.35277867896643e-128,"4","DOT1L"
"MFSD1",3.89782979166208e-130,0.505886937183326,0.365,0.139,8.85742841857291e-126,"4","MFSD1"
"CAPG1",1.44510862357821e-129,0.788993014031134,0.567,0.294,3.28386483621913e-125,"4","CAPG"
"ACSL1",2.56186800003946e-129,0.488108154915318,0.27,0.084,5.82158884328966e-125,"4","ACSL1"
"VOPP1",1.22744231679047e-128,0.402675595663439,0.355,0.13,2.78923992067466e-124,"4","VOPP1"
"STK10",7.18843609179994e-128,0.305760536455815,0.284,0.089,1.63350021750062e-123,"4","STK10"
"C9orf72",1.05932180043154e-127,0.335847502519383,0.279,0.087,2.40720285930063e-123,"4","C9orf72"
"N4BP1",1.38727975609151e-127,0.476171983308756,0.414,0.171,3.15245451774235e-123,"4","N4BP1"
"TPP1",2.54004685206849e-127,0.456405822348932,0.433,0.183,5.77200246664043e-123,"4","TPP1"
"BCL2",3.31464186340117e-127,0.38067072910301,0.297,0.097,7.53219217039281e-123,"4","BCL2"
"ITSN2",4.54361134966289e-127,0.425576950578209,0.446,0.189,1.0324902430974e-122,"4","ITSN2"
"YBX1",1.42561604846516e-126,0.473764728208403,0.999,0.991,3.23956990853223e-122,"4","YBX1"
"IL6R",8.6108402617118e-125,0.400944234475486,0.324,0.113,1.95672734107139e-120,"4","IL6R"
"DBI1",9.73775167418599e-125,0.700355755822721,0.917,0.763,2.21280669044202e-120,"4","DBI"
"MGAT1",2.08552675088682e-123,0.668283281218447,0.672,0.419,4.73915098871522e-119,"4","MGAT1"
"UBA521",4.17450915202734e-123,0.441905400510236,0.998,0.998,9.48615459706693e-119,"4","UBA52"
"TGFBI2",1.16140176333973e-122,0.360428067401227,0.503,0.214,2.6391693670132e-118,"4","TGFBI"
"TALDO1",1.80081903647509e-122,0.680120885825436,0.661,0.414,4.09218117848599e-118,"4","TALDO1"
"TPRA1",2.19731108371792e-122,0.403393199758594,0.348,0.131,4.99316970664061e-118,"4","TPRA1"
"GSTO1",3.69566981979463e-121,0.782192235475546,0.665,0.423,8.39804009850133e-117,"4","GSTO1"
"RPS162",7.37932619011706e-121,0.491260132061019,1,1,1.6768780834422e-116,"4","RPS16"
"M6PR",8.61626270497918e-121,0.425573932112607,0.449,0.198,1.95795953707947e-116,"4","M6PR"
"AKAP131",5.89214322487183e-120,0.641923231910093,0.83,0.57,1.33893062641987e-115,"4","AKAP13"
"IRAK2",1.94976070373162e-119,0.342719804920811,0.309,0.106,4.43063622315973e-115,"4","IRAK2"
"MAP4K4",4.17567099093296e-119,0.944803606947136,0.595,0.365,9.48879475979606e-115,"4","MAP4K4"
"PTGS21",2.07324710955719e-118,1.20621082588202,0.431,0.194,4.71124673175776e-114,"4","PTGS2"
"DNTTIP21",2.80751194306304e-117,0.651606931057861,0.692,0.437,6.37979013941645e-113,"4","DNTTIP2"
"CTSH1",3.31164402270952e-116,0.570470547685819,0.651,0.359,7.52537987720512e-112,"4","CTSH"
"GRN1",5.00654429151964e-116,0.691409839727723,0.804,0.562,1.13768712480492e-111,"4","GRN"
"TIAM11",3.72717195873796e-114,0.356703837422717,0.296,0.102,8.46962555903615e-110,"4","TIAM1"
"GNG52",3.45991285537352e-113,0.6136150900451,0.923,0.794,7.86230597255078e-109,"4","GNG5"
"PMAIP11",8.13709777791009e-113,0.600990609875333,0.708,0.397,1.84907409905229e-108,"4","PMAIP1"
"CHMP1B1",2.43022815199335e-111,0.824409161999914,0.755,0.524,5.52245045258968e-107,"4","CHMP1B"
"FAM129A",3.20368997040146e-111,0.410838892289058,0.348,0.135,7.28006508874028e-107,"4","FAM129A"
"ZMIZ2",1.08002876668573e-107,0.281458582587116,0.264,0.088,2.45425736941665e-103,"4","ZMIZ2"
"TAB2",2.08426773193412e-107,0.391126378176615,0.394,0.17,4.73628999404709e-103,"4","TAB2"
"LDLRAD4",3.41687338862743e-107,0.366307869709972,0.268,0.091,7.76450308831698e-103,"4","LDLRAD4"
"CCND2",1.32693186845071e-106,0.708036821852702,0.467,0.24,3.01531997786739e-102,"4","CCND2"
"CKLF",2.25167829125838e-106,0.589116156199753,0.448,0.218,5.11671374905554e-102,"4","CKLF"
"S100A111",2.75492109310607e-106,0.555543038919056,0.982,0.967,6.26028269197424e-102,"4","S100A11"
"PLEKHB21",4.66425100901354e-106,0.518227817405038,0.605,0.336,1.05990439928824e-101,"4","PLEKHB2"
"BANP",1.16547951079786e-105,0.33864570610759,0.307,0.113,2.64843564033705e-101,"4","BANP"
"SDCBP1",1.4010163791613e-105,0.664380026685934,0.932,0.79,3.18366962000614e-101,"4","SDCBP"
"ALG2",2.60544967121806e-105,0.338814555243771,0.288,0.103,5.92062383287591e-101,"4","ALG2"
"CRYBG11",4.59874685783278e-105,0.33004935237321,0.251,0.083,1.04501923597392e-100,"4","CRYBG1"
"H2AFV",4.07933465360404e-104,0.596414960657756,0.679,0.449,9.26988006684981e-100,"4","H2AFV"
"ICAM3",6.34381894929065e-103,0.386593697344773,0.299,0.113,1.44156941803681e-98,"4","ICAM3"
"LTC4S",1.09450474477428e-102,0.376342494784048,0.374,0.154,2.48715258202507e-98,"4","LTC4S"
"RGS19",9.14943666866445e-102,0.285502671865466,0.258,0.087,2.07911798858731e-97,"4","RGS19"
"RPS291",3.22399717543063e-99,0.409218099332211,1,1,7.32621118144857e-95,"4","RPS29"
"SGK11",3.83836612329323e-99,0.945366915905152,0.798,0.595,8.72230317857153e-95,"4","SGK1"
"TNIP1",5.81761555241854e-99,0.584865559275969,0.443,0.224,1.32199495813159e-94,"4","TNIP1"
"ATP6V1A",6.22318640732952e-99,0.412328267296502,0.355,0.15,1.41415687920156e-94,"4","ATP6V1A"
"ZNF2671",1.40243340925384e-98,0.496668289562183,0.569,0.303,3.18688967918843e-94,"4","ZNF267"
"ARHGAP18",6.79337321269699e-98,0.454366139294909,0.364,0.157,1.54372612885327e-93,"4","ARHGAP18"
"PEA15",5.22889231759879e-97,0.509514936372223,0.63,0.389,1.18821349025115e-92,"4","PEA15"
"C12orf45",1.67892986527582e-96,0.587780323119724,0.336,0.143,3.81520022585277e-92,"4","C12orf45"
"CHST7",1.81080184692953e-96,0.497118837750304,0.284,0.109,4.11486611696266e-92,"4","CHST7"
"SERPINB81",4.38697966904776e-96,0.317611725156149,0.312,0.121,9.96897259994414e-92,"4","SERPINB8"
"SARAF",3.24384599149678e-95,0.488075834443613,0.787,0.572,7.37131563107728e-91,"4","SARAF"
"TMEM1231",3.64620276963729e-95,0.552445954850811,0.69,0.447,8.28563117372379e-91,"4","TMEM123"
"MTHFD21",9.72690050046314e-95,0.416825688641671,0.454,0.219,2.21034086972524e-90,"4","MTHFD2"
"RGCC1",1.52560070199063e-94,0.784620090384589,0.571,0.319,3.46677503520351e-90,"4","RGCC"
"VEGFA1",1.86902112152435e-94,0.696417151321836,0.596,0.363,4.24716359655193e-90,"4","VEGFA"
"IQGAP11",2.62557025355061e-94,0.540674226642083,0.786,0.561,5.9663458441684e-90,"4","IQGAP1"
"ATF5",7.34951637608529e-94,0.515004295376317,0.385,0.176,1.67010410130162e-89,"4","ATF5"
"BTG12",7.73294744013232e-94,0.888824806322772,0.975,0.948,1.75723497629567e-89,"4","BTG1"
"SERP11",1.17704106751689e-93,0.520991031154847,0.897,0.751,2.67470812182538e-89,"4","SERP1"
"RNF149",3.70988524442667e-93,0.39726335011719,0.426,0.207,8.43034322943516e-89,"4","RNF149"
"ACTB1",4.02087218700063e-92,0.737820506352141,0.999,0.997,9.13702995774024e-88,"4","ACTB"
"SLC8B1",4.67047725247094e-92,0.318949432615259,0.257,0.092,1.0613192508515e-87,"4","SLC8B1"
"LRRFIP11",1.93261964764713e-91,0.522767676980321,0.83,0.59,4.39168488731333e-87,"4","LRRFIP1"
"CXCL22",2.3271888423374e-91,1.19972194662817,0.68,0.475,5.2883039253275e-87,"4","CXCL2"
"JOSD1",3.53093383711001e-91,0.49109062949367,0.475,0.251,8.02369405144878e-87,"4","JOSD1"
"RAB7A1",2.89166147069379e-90,0.524789315417376,0.834,0.647,6.57101152600457e-86,"4","RAB7A"
"PTTG11",3.10491166512419e-90,0.580134946489224,0.46,0.238,7.05560126782821e-86,"4","PTTG1"
"CLN8",3.41084990863047e-90,0.442199618892122,0.372,0.172,7.75081533237188e-86,"4","CLN8"
"FXYD51",2.47154212424065e-89,0.420929125865466,0.699,0.416,5.61633232312446e-85,"4","FXYD5"
"LY961",8.7808538163385e-89,0.403669991200808,0.413,0.197,1.99536122122476e-84,"4","LY96"
"ARPC1B1",1.87508085179428e-88,0.519869385442202,0.767,0.536,4.26093372761732e-84,"4","ARPC1B"
"SOD2",2.01479567957342e-88,1.00546895851659,0.906,0.801,4.57842170226265e-84,"4","SOD2"
"TRMT6",2.02290119683104e-88,0.337226803220516,0.255,0.094,4.59684067967884e-84,"4","TRMT6"
"DYNC1H1",9.80850332527883e-88,0.538517894592205,0.697,0.48,2.22888429563636e-83,"4","DYNC1H1"
"NANS",2.49164867787826e-87,0.528210163383949,0.564,0.339,5.66202245561056e-83,"4","NANS"
"CAPZA1",4.92483331988889e-86,0.395025397982572,0.495,0.265,1.11911912361155e-81,"4","CAPZA1"
"ARHGEF2",1.83623961360352e-85,0.349658555378813,0.382,0.177,4.17267089795264e-81,"4","ARHGEF2"
"TRPS11",1.68637141978685e-84,0.363611157649653,0.373,0.17,3.83211041432363e-80,"4","TRPS1"
"ID2",3.35102215384523e-84,0.730043476493577,0.88,0.73,7.6148627423979e-80,"4","ID2"
"AGAP3",1.16222200430893e-83,0.349613089202549,0.382,0.179,2.64103328259161e-79,"4","AGAP3"
"RELT",2.26268463048919e-83,0.284887969463174,0.316,0.132,5.14172455432363e-79,"4","RELT"
"STX4",2.96044194009042e-83,0.462838711755111,0.497,0.278,6.72730826466147e-79,"4","STX4"
"NBPF19",2.88836130392283e-82,0.408827880289191,0.267,0.106,6.56351222703424e-78,"4","NBPF19"
"ALDH21",3.86045756997145e-82,0.447871273276337,0.541,0.309,8.77250378200312e-78,"4","ALDH2"
"ARF61",1.1427945031856e-81,0.540465169038889,0.724,0.51,2.59688622903895e-77,"4","ARF6"
"MTMR14",1.17135381295554e-81,0.264583378564711,0.27,0.105,2.66178440456018e-77,"4","MTMR14"
"NUP62",2.40080514986379e-81,0.315998432192925,0.331,0.145,5.45558962255048e-77,"4","NUP62"
"ATP6AP1",4.01286410372962e-81,0.359487990269908,0.455,0.235,9.11883238931519e-77,"4","ATP6AP1"
"OGDH",6.42752047332916e-81,0.334335019524108,0.333,0.149,1.46058975235932e-76,"4","OGDH"
"PSAP1",9.8232611768224e-81,0.874825831791978,0.881,0.727,2.23223786982112e-76,"4","PSAP"
"CORO1C",1.12489931329517e-80,0.417352483371709,0.459,0.245,2.55622119953193e-76,"4","CORO1C"
"TES2",4.58184999504179e-80,0.414656417931069,0.467,0.246,1.0411795928733e-75,"4","TES"
"MAFG1",6.682455794218e-80,0.579413438459722,0.643,0.427,1.5185212546781e-75,"4","MAFG"
"ABCA1",6.73310062319241e-80,0.534422753732623,0.383,0.19,1.53002978561424e-75,"4","ABCA1"
"WDR1",8.76011958148314e-80,0.42060718495081,0.559,0.33,1.99064957369623e-75,"4","WDR1"
"CALR1",8.97075783810181e-80,0.529532182654626,0.946,0.862,2.03851501113025e-75,"4","CALR"
"CFL11",1.34569951556753e-79,0.403630459307414,0.989,0.98,3.05796757917565e-75,"4","CFL1"
"ANTXR21",4.61987702783368e-79,0.391298025185591,0.303,0.131,1.04982085580493e-74,"4","ANTXR2"
"HLA-B1",6.11996079859804e-79,0.406824022574446,0.999,0.979,1.39069989187342e-74,"4","HLA-B"
"PYCARD1",1.46565124509821e-78,0.471887453924823,0.498,0.283,3.33054588936117e-74,"4","PYCARD"
"UBE2D31",5.01197738044701e-77,0.440236394421797,0.917,0.814,1.13892173993278e-72,"4","UBE2D3"
"HSPA6",1.64773652666278e-76,1.31155603602489,0.35,0.159,3.7443164831885e-72,"4","HSPA6"
"DUSP41",1.83115622349239e-76,0.702979357135454,0.331,0.158,4.1611194022641e-72,"4","DUSP4"
"HMGA11",3.07757314024629e-76,0.400172452942291,0.529,0.29,6.99347720389567e-72,"4","HMGA1"
"CDC42EP31",9.87113686364059e-76,0.499957454367931,0.554,0.308,2.24311714089369e-71,"4","CDC42EP3"
"AVPI11",2.19508918797797e-75,0.403859937570533,0.302,0.131,4.98812067076113e-71,"4","AVPI1"
"RAP1B1",2.52763704968255e-75,0.560159605323798,0.835,0.696,5.74380243169862e-71,"4","RAP1B"
"ETF11",3.87055672968855e-75,0.446076327737936,0.638,0.421,8.79545311254427e-71,"4","ETF1"
"KCTD20",4.48540233371461e-75,0.344368692121017,0.401,0.201,1.01926282631331e-70,"4","KCTD20"
"TAOK3",2.01705309625598e-74,0.35974901127463,0.41,0.21,4.58355145593208e-70,"4","TAOK3"
"BLOC1S6",1.08594792828044e-73,0.395207256146505,0.525,0.31,2.46770807222447e-69,"4","BLOC1S6"
"CYTOR1",2.19169308413283e-73,0.546212398583297,0.569,0.348,4.98040336438344e-69,"4","CYTOR"
"SLCO3A11",3.9459543136143e-73,0.359476743289105,0.402,0.204,8.96678658225714e-69,"4","SLCO3A1"
"DNAJB61",4.8817454808482e-73,0.567319865206672,0.878,0.756,1.10932784306794e-68,"4","DNAJB6"
"CYTH11",5.41092968880366e-73,0.336038626808291,0.492,0.264,1.22957966248374e-68,"4","CYTH1"
"CDC42SE21",1.12840961011726e-72,0.293210475722561,0.384,0.186,2.56419799803047e-68,"4","CDC42SE2"
"GRK2",1.79209555522582e-72,0.287602552476381,0.314,0.141,4.07235793969514e-68,"4","GRK2"
"MT-CO21",4.23048217466504e-72,0.403201539524279,1,1,9.61334769370884e-68,"4","MT-CO2"
"CHD2",2.50572615516813e-71,0.486615155160471,0.613,0.406,5.69401211500406e-67,"4","CHD2"
"CD3021",4.48741075572165e-71,0.325474349903572,0.412,0.209,1.01971922013019e-66,"4","CD302"
"AREG1",4.50463754553894e-71,0.372952005697162,0.395,0.189,1.02363383584827e-66,"4","AREG"
"LACTB",4.66594203710913e-71,0.480592369822159,0.624,0.409,1.06028866851268e-66,"4","LACTB"
"BRI31",9.66106018661269e-71,0.475828989949745,0.921,0.839,2.19537931680587e-66,"4","BRI3"
"RASSF31",1.65051213441478e-70,0.289641385256706,0.309,0.137,3.75062377424414e-66,"4","RASSF3"
"RAB312",2.81616640964477e-70,0.294619931919902,0.407,0.2,6.39945654927678e-66,"4","RAB31"
"CREG11",3.21013009929206e-70,0.655091483424518,0.444,0.264,7.29469963763128e-66,"4","CREG1"
"BACH1",5.49407958765841e-70,0.428163627558646,0.463,0.262,1.2484746454995e-65,"4","BACH1"
"MAP3K81",5.97073950027562e-70,0.639614232794943,0.743,0.569,1.35679084404263e-65,"4","MAP3K8"
"UBE2A",1.40626080326133e-69,0.444237720102996,0.609,0.417,3.19558704933105e-65,"4","UBE2A"
"ATG3",2.08304438562794e-69,0.411075302783792,0.481,0.283,4.73351006190093e-65,"4","ATG3"
"GPX41",2.88681953471444e-69,0.415687085529898,0.967,0.888,6.56000871068509e-65,"4","GPX4"
"AGO2",3.06417780405534e-69,0.423039298351453,0.434,0.24,6.96303764193536e-65,"4","AGO2"
"IL13RA1",3.95816453860981e-69,0.323230963091769,0.382,0.194,8.99453309753693e-65,"4","IL13RA1"
"CREB5",7.95064533319016e-69,0.335283136675859,0.274,0.116,1.80670464551413e-64,"4","CREB5"
"ZBTB431",8.20329390031911e-69,0.396432953106851,0.495,0.279,1.86411650590852e-64,"4","ZBTB43"
"BMP2K",5.06278581542156e-68,0.28528081332336,0.289,0.127,1.1504674486964e-63,"4","BMP2K"
"ATP5MG",5.41791425040242e-68,0.402030235853901,0.933,0.897,1.23116683426144e-63,"4","ATP5MG"
"PRR13",7.72115763109588e-68,0.314069086563873,0.412,0.218,1.75455586009023e-63,"4","PRR13"
"PPP1CB",1.37982298868011e-67,0.529256692791156,0.75,0.595,3.13550975947669e-63,"4","PPP1CB"
"USP121",3.07190023624174e-67,0.529701542380807,0.57,0.374,6.98058609683574e-63,"4","USP12"
"ACSL3",1.12772803355937e-66,0.495473187190612,0.442,0.257,2.56264918346031e-62,"4","ACSL3"
"EIF2AK3",5.10248056705524e-66,0.287929205946036,0.266,0.114,1.15948768405763e-61,"4","EIF2AK3"
"NCOA4",1.30631970331466e-65,0.382240191504161,0.425,0.237,2.96848089381224e-61,"4","NCOA4"
"RAB9A1",2.07355363988066e-65,0.615493655227641,0.426,0.249,4.71194329126482e-61,"4","RAB9A"
"OTULIN",6.69740017870199e-65,0.333695319730529,0.279,0.125,1.52191721660824e-60,"4","OTULIN"
"ZBTB1",1.54476390915217e-64,0.387646671125309,0.429,0.237,3.5103215071574e-60,"4","ZBTB1"
"HNRNPC1",1.97499163895858e-64,0.436887094671037,0.894,0.786,4.48797100036947e-60,"4","HNRNPC"
"PPP4R3A",4.7664593340615e-64,0.333969013852738,0.425,0.233,1.08313021907214e-59,"4","PPP4R3A"
"MT-CO11",1.97254412281369e-63,0.466894172479263,1,1,4.48240926468182e-59,"4","MT-CO1"
"CDC371",2.68157226411924e-63,0.419283787613425,0.765,0.573,6.09360481298457e-59,"4","CDC37"
"CEP1701",3.38261196675599e-63,0.350158039228683,0.419,0.228,7.68664743325632e-59,"4","CEP170"
"ZMIZ1",3.8644976281774e-63,0.305063251701686,0.385,0.201,8.78168441027032e-59,"4","ZMIZ1"
"TRABD",6.33185840762559e-63,0.295351512728282,0.315,0.151,1.43885150454884e-58,"4","TRABD"
"TTYH3",1.8331798310973e-62,0.309580059491368,0.253,0.109,4.1657178481855e-58,"4","TTYH3"
"DNAJA41",2.2445485689407e-62,0.561873987014568,0.269,0.123,5.10051216806084e-58,"4","DNAJA4"
"DENND5A",2.2634670516326e-62,0.361888548007527,0.391,0.211,5.14350252812991e-58,"4","DENND5A"
"SUPT4H1",6.58147517951725e-62,0.337995712639168,0.482,0.289,1.4955744197935e-57,"4","SUPT4H1"
"DNAJB111",2.31981051767272e-61,0.427817371362923,0.505,0.318,5.2715374203595e-57,"4","DNAJB11"
"CDC421",7.64121342635956e-61,0.358453781048171,0.933,0.847,1.73638933900595e-56,"4","CDC42"
"EIF4E",3.01096160172955e-60,0.677386969934274,0.619,0.433,6.84210914377024e-56,"4","EIF4E"
"CRIP11",5.73940725733338e-60,0.470086989804016,0.629,0.422,1.30422290515644e-55,"4","CRIP1"
"APMAP",4.72699633303621e-59,0.281842210948989,0.305,0.148,1.07416264671915e-54,"4","APMAP"
"WIPF11",3.19305661001009e-58,0.319634315485671,0.342,0.175,7.25590184058693e-54,"4","WIPF1"
"STK38L",1.06048767831509e-57,0.261954779569543,0.283,0.133,2.4098522002032e-53,"4","STK38L"
"TIMM17A",1.77570436982564e-57,0.369095281281345,0.444,0.265,4.03511060999179e-53,"4","TIMM17A"
"CA21",5.01919982536271e-57,0.431040134897224,0.309,0.148,1.14056296831542e-52,"4","CA2"
"BIN11",1.17872814442845e-56,0.274054167150364,0.321,0.159,2.6785418353992e-52,"4","BIN1"
"ZFAND2A1",1.26859924156419e-56,0.603891716889511,0.475,0.294,2.88276491653045e-52,"4","ZFAND2A"
"TKT1",1.87987254944583e-56,0.410827159054613,0.553,0.367,4.2718223813607e-52,"4","TKT"
"SQSTM11",3.09691794189213e-56,0.536042451255787,0.946,0.892,7.03743633115567e-52,"4","SQSTM1"
"CAP1",7.11451608042629e-56,0.381528023737778,0.605,0.417,1.61670263411607e-51,"4","CAP1"
"ANPEP1",5.78659283306756e-55,0.350513247742357,0.296,0.146,1.31494535538627e-50,"4","ANPEP"
"YTHDF3",6.09691554764847e-55,0.371792190623396,0.411,0.237,1.38546308904764e-50,"4","YTHDF3"
"KDM7A",1.69054476309562e-54,0.256877699671102,0.263,0.122,3.84159391965848e-50,"4","KDM7A"
"IRF71",3.32176131431287e-54,0.365735844400827,0.4,0.225,7.54837041064457e-50,"4","IRF7"
"B2M1",6.28792194118797e-54,0.289960572060525,1,0.998,1.42886738191556e-49,"4","B2M"
"CHMP4B",1.41327734584462e-53,0.364010473258625,0.541,0.356,3.21153144069732e-49,"4","CHMP4B"
"DCP2",1.54030821235855e-53,0.277485048426702,0.312,0.159,3.50019638176357e-49,"4","DCP2"
"ACAA1",3.74707610278167e-53,0.324562823748962,0.388,0.222,8.51485573596106e-49,"4","ACAA1"
"GPBP1",6.87904743221345e-53,0.417408587596292,0.848,0.701,1.56319473849618e-48,"4","GPBP1"
"C1orf56",1.37220300784216e-52,0.297993911742657,0.302,0.153,3.11819411502051e-48,"4","C1orf56"
"RBPJ1",1.70450985602328e-52,0.413159367839118,0.598,0.417,3.8733281968273e-48,"4","RBPJ"
"CNPY3",3.46630120848821e-52,0.253739151195476,0.299,0.149,7.87682286616862e-48,"4","CNPY3"
"ARL6IP51",3.84764571080759e-52,0.503096935425694,0.804,0.652,8.74339011323917e-48,"4","ARL6IP5"
"RAB21",5.43391865840793e-52,0.380464987528222,0.688,0.509,1.23480367593662e-47,"4","RAB21"
"AC016831.5",5.61456855733561e-52,0.290635252298378,0.37,0.202,1.27585455896894e-47,"4","AC016831.5"
"STK40",9.60206083963113e-52,0.271028544669997,0.302,0.153,2.18197230519778e-47,"4","STK40"
"PKM",1.32835875091127e-51,0.524496088421125,0.862,0.772,3.01856242557077e-47,"4","PKM"
"SSR31",1.63819693924932e-51,0.349888807130761,0.637,0.444,3.72263872475015e-47,"4","SSR3"
"RUNX11",1.9060494217022e-51,0.351073977040101,0.498,0.305,4.33130670587608e-47,"4","RUNX1"
"EMD",3.20098547320012e-51,0.282102706802221,0.384,0.219,7.27391938929996e-47,"4","EMD"
"SLC38A1",3.41535631288505e-51,0.34157839507401,0.31,0.161,7.76105568539998e-47,"4","SLC38A1"
"ARL8A",4.40295187727094e-51,0.295626926436854,0.378,0.215,1.00052678459105e-46,"4","ARL8A"
"RAB5C1",1.38760625901224e-50,0.317717033460201,0.665,0.486,3.15319646297942e-46,"4","RAB5C"
"SELENOK",1.49785791807098e-50,0.535516483981483,0.848,0.76,3.40373233302449e-46,"4","SELENOK"
"CDV3",1.71799627575999e-50,0.380602746939514,0.74,0.574,3.90397473703699e-46,"4","CDV3"
"RELB",2.00487474100405e-50,0.285912042090741,0.434,0.254,4.55587736145761e-46,"4","RELB"
"WTAP",2.88360167898176e-50,0.655432993246721,0.768,0.635,6.55269645531814e-46,"4","WTAP"
"PCGF5",3.34030337833005e-50,0.274461820265806,0.332,0.178,7.59050539691721e-46,"4","PCGF5"
